name,filename,original_file_type,processing_notes,preprocessed_file_type,preparation_timestamp,minimized_successfully,relative_path,finish_successfully,alchemical_successfully,preprocessed_file_path,original_file_path,analysis_successfully,free_energy_error,alchemical_timestamp,pdb_id,preprocess_timestamp,prepared_system_path,ligand_atom_count,free_energy_value,analysis_result_path,analysis_timestamp,processed_successfully,alchemical_result_path
0056mcr,0056mcr.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0056mcr.pdb,./dataset/raw/MNSol/water/0056mcr.xyz,False,0.0,,56MC,2025-12-02 20:48:07,,0,0.0,,,True,
0124dim,0124dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0124dim.pdb,./dataset/raw/MNSol/water/0124dim.xyz,False,0.0,,124D,2025-12-02 20:48:07,,0,0.0,,,True,
0554chl,0554chl.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0554chl.pdb,./dataset/raw/MNSol/water/0554chl.xyz,False,0.0,,554C,2025-12-02 20:48:07,,0,0.0,,,True,
0047pro,0047pro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0047pro.pdb,./dataset/raw/MNSol/water/0047pro.xyz,False,0.0,,47PR,2025-12-02 20:48:07,,0,0.0,,,True,
n011,n011.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n011.pdb,./dataset/raw/MNSol/water/n011.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
c053,c053.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c053.pdb,./dataset/raw/MNSol/water/c053.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0132nit,0132nit.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0132nit.pdb,./dataset/raw/MNSol/water/0132nit.xyz,False,0.0,,132N,2025-12-02 20:48:07,,0,0.0,,,True,
0565phe,0565phe.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0565phe.pdb,./dataset/raw/MNSol/water/0565phe.xyz,False,0.0,,565P,2025-12-02 20:48:07,,0,0.0,,,True,
0564dim,0564dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0564dim.pdb,./dataset/raw/MNSol/water/0564dim.xyz,False,0.0,,564D,2025-12-02 20:48:07,,0,0.0,,,True,
test5006,test5006.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test5006.pdb,./dataset/raw/MNSol/water/test5006.xyz,False,0.0,,5006,2025-12-02 20:48:07,,0,0.0,,,True,
c056,c056.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c056.pdb,./dataset/raw/MNSol/water/c056.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0558dim,0558dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0558dim.pdb,./dataset/raw/MNSol/water/0558dim.xyz,False,0.0,,558D,2025-12-02 20:48:07,,0,0.0,,,True,
0110but,0110but.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0110but.pdb,./dataset/raw/MNSol/water/0110but.xyz,False,0.0,,110B,2025-12-02 20:48:07,,0,0.0,,,True,
c083,c083.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c083.pdb,./dataset/raw/MNSol/water/c083.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0030eth,0030eth.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0030eth.pdb,./dataset/raw/MNSol/water/0030eth.xyz,False,0.0,,30ET,2025-12-02 20:48:07,,0,0.0,,,True,
i108,i108.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i108.pdb,./dataset/raw/MNSol/water/i108.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0246eth,0246eth.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0246eth.pdb,./dataset/raw/MNSol/water/0246eth.xyz,False,0.0,,246E,2025-12-02 20:48:07,,0,0.0,,,True,
0544flu,0544flu.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0544flu.pdb,./dataset/raw/MNSol/water/0544flu.xyz,False,0.0,,544F,2025-12-02 20:48:07,,0,0.0,,,True,
n178,n178.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n178.pdb,./dataset/raw/MNSol/water/n178.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0571dim,0571dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0571dim.pdb,./dataset/raw/MNSol/water/0571dim.xyz,False,0.0,,571D,2025-12-02 20:48:07,,0,0.0,,,True,
0066dim,0066dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0066dim.pdb,./dataset/raw/MNSol/water/0066dim.xyz,False,0.0,,66DI,2025-12-02 20:48:07,,0,0.0,,,True,
i105,i105.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i105.pdb,./dataset/raw/MNSol/water/i105.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0019met,0019met.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0019met.pdb,./dataset/raw/MNSol/water/0019met.xyz,False,0.0,,19ME,2025-12-02 20:48:07,,0,0.0,,,True,
0413clt,0413clt.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0413clt.pdb,./dataset/raw/MNSol/water/0413clt.xyz,False,0.0,,413C,2025-12-02 20:48:07,,0,0.0,,,True,
test1041,test1041.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1041.pdb,./dataset/raw/MNSol/water/test1041.xyz,False,0.0,,1041,2025-12-02 20:48:07,,0,0.0,,,True,
i047,i047.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i047.pdb,./dataset/raw/MNSol/water/i047.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
c069,c069.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c069.pdb,./dataset/raw/MNSol/water/c069.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i030,i030.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i030.pdb,./dataset/raw/MNSol/water/i030.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0936dim,0936dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0936dim.pdb,./dataset/raw/MNSol/water/0936dim.xyz,False,0.0,,936D,2025-12-02 20:48:07,,0,0.0,,,True,
test1003,test1003.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1003.pdb,./dataset/raw/MNSol/water/test1003.xyz,False,0.0,,1003,2025-12-02 20:48:07,,0,0.0,,,True,
0165tri,0165tri.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0165tri.pdb,./dataset/raw/MNSol/water/0165tri.xyz,False,0.0,,165T,2025-12-02 20:48:07,,0,0.0,,,True,
test1049,test1049.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1049.pdb,./dataset/raw/MNSol/water/test1049.xyz,False,0.0,,1049,2025-12-02 20:48:07,,0,0.0,,,True,
0416dcl,0416dcl.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0416dcl.pdb,./dataset/raw/MNSol/water/0416dcl.xyz,False,0.0,,416D,2025-12-02 20:48:07,,0,0.0,,,True,
test1005,test1005.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1005.pdb,./dataset/raw/MNSol/water/test1005.xyz,False,0.0,,1005,2025-12-02 20:48:07,,0,0.0,,,True,
i078,i078.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i078.pdb,./dataset/raw/MNSol/water/i078.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0020cis,0020cis.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0020cis.pdb,./dataset/raw/MNSol/water/0020cis.xyz,False,0.0,,20CI,2025-12-02 20:48:07,,0,0.0,,,True,
0053phe,0053phe.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0053phe.pdb,./dataset/raw/MNSol/water/0053phe.xyz,False,0.0,,53PH,2025-12-02 20:48:07,,0,0.0,,,True,
0597ben,0597ben.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0597ben.pdb,./dataset/raw/MNSol/water/0597ben.xyz,False,0.0,,597B,2025-12-02 20:48:07,,0,0.0,,,True,
0177bro,0177bro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0177bro.pdb,./dataset/raw/MNSol/water/0177bro.xyz,False,0.0,,177B,2025-12-02 20:48:07,,0,0.0,,,True,
i065,i065.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i065.pdb,./dataset/raw/MNSol/water/i065.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
c116,c116.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c116.pdb,./dataset/raw/MNSol/water/c116.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i046,i046.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i046.pdb,./dataset/raw/MNSol/water/i046.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i033,i033.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i033.pdb,./dataset/raw/MNSol/water/i033.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0412clt,0412clt.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0412clt.pdb,./dataset/raw/MNSol/water/0412clt.xyz,False,0.0,,412C,2025-12-02 20:48:07,,0,0.0,,,True,
test3020,test3020.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test3020.pdb,./dataset/raw/MNSol/water/test3020.xyz,False,0.0,,3020,2025-12-02 20:48:07,,0,0.0,,,True,
i066,i066.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i066.pdb,./dataset/raw/MNSol/water/i066.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0025buta,0025buta.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0025buta.pdb,./dataset/raw/MNSol/water/0025buta.xyz,False,0.0,,25BU,2025-12-02 20:48:07,,0,0.0,,,True,
0036tol,0036tol.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0036tol.pdb,./dataset/raw/MNSol/water/0036tol.xyz,False,0.0,,36TO,2025-12-02 20:48:07,,0,0.0,,,True,
test2026,test2026.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test2026.pdb,./dataset/raw/MNSol/water/test2026.xyz,False,0.0,,2026,2025-12-02 20:48:07,,0,0.0,,,True,
c090,c090.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c090.pdb,./dataset/raw/MNSol/water/c090.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0154dif,0154dif.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0154dif.pdb,./dataset/raw/MNSol/water/0154dif.xyz,False,0.0,,154D,2025-12-02 20:48:07,,0,0.0,,,True,
i117,i117.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i117.pdb,./dataset/raw/MNSol/water/i117.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0122Nme,0122Nme.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0122Nme.pdb,./dataset/raw/MNSol/water/0122Nme.xyz,False,0.0,,122N,2025-12-02 20:48:07,,0,0.0,,,True,
test1047,test1047.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1047.pdb,./dataset/raw/MNSol/water/test1047.xyz,False,0.0,,1047,2025-12-02 20:48:07,,0,0.0,,,True,
0142die,0142die.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0142die.pdb,./dataset/raw/MNSol/water/0142die.xyz,False,0.0,,142D,2025-12-02 20:48:07,,0,0.0,,,True,
test1014,test1014.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1014.pdb,./dataset/raw/MNSol/water/test1014.xyz,False,0.0,,1014,2025-12-02 20:48:07,,0,0.0,,,True,
0064met,0064met.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0064met.pdb,./dataset/raw/MNSol/water/0064met.xyz,False,0.0,,64ME,2025-12-02 20:48:07,,0,0.0,,,True,
0145pro,0145pro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0145pro.pdb,./dataset/raw/MNSol/water/0145pro.xyz,False,0.0,,145P,2025-12-02 20:48:07,,0,0.0,,,True,
0007nhe,0007nhe.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0007nhe.pdb,./dataset/raw/MNSol/water/0007nhe.xyz,False,0.0,,7NHE,2025-12-02 20:48:07,,0,0.0,,,True,
0143dip,0143dip.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0143dip.pdb,./dataset/raw/MNSol/water/0143dip.xyz,False,0.0,,143D,2025-12-02 20:48:07,,0,0.0,,,True,
0088but,0088but.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0088but.pdb,./dataset/raw/MNSol/water/0088but.xyz,False,0.0,,88BU,2025-12-02 20:48:07,,0,0.0,,,True,
i082,i082.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i082.pdb,./dataset/raw/MNSol/water/i082.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0086eth,0086eth.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0086eth.pdb,./dataset/raw/MNSol/water/0086eth.xyz,False,0.0,,86ET,2025-12-02 20:48:07,,0,0.0,,,True,
0065met,0065met.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0065met.pdb,./dataset/raw/MNSol/water/0065met.xyz,False,0.0,,65ME,2025-12-02 20:48:07,,0,0.0,,,True,
0223die,0223die.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0223die.pdb,./dataset/raw/MNSol/water/0223die.xyz,False,0.0,,223D,2025-12-02 20:48:07,,0,0.0,,,True,
0037eth,0037eth.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0037eth.pdb,./dataset/raw/MNSol/water/0037eth.xyz,False,0.0,,37ET,2025-12-02 20:48:07,,0,0.0,,,True,
0227Nme,0227Nme.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0227Nme.pdb,./dataset/raw/MNSol/water/0227Nme.xyz,False,0.0,,227N,2025-12-02 20:48:07,,0,0.0,,,True,
0559dim,0559dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0559dim.pdb,./dataset/raw/MNSol/water/0559dim.xyz,False,0.0,,559D,2025-12-02 20:48:07,,0,0.0,,,True,
test1021,test1021.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1021.pdb,./dataset/raw/MNSol/water/test1021.xyz,False,0.0,,1021,2025-12-02 20:48:07,,0,0.0,,,True,
0411chp,0411chp.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0411chp.pdb,./dataset/raw/MNSol/water/0411chp.xyz,False,0.0,,411C,2025-12-02 20:48:07,,0,0.0,,,True,
c067,c067.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/c067.pdb,./dataset/raw/MNSol/water/c067.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
n182,n182.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n182.pdb,./dataset/raw/MNSol/water/n182.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test2004,test2004.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test2004.pdb,./dataset/raw/MNSol/water/test2004.xyz,False,0.0,,2004,2025-12-02 20:48:07,,0,0.0,,,True,
0234ENmb,0234ENmb.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0234ENmb.pdb,./dataset/raw/MNSol/water/0234ENmb.xyz,False,0.0,,234E,2025-12-02 20:48:07,,0,0.0,,,True,
i008,i008.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i008.pdb,./dataset/raw/MNSol/water/i008.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
n179,n179.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n179.pdb,./dataset/raw/MNSol/water/n179.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test2010,test2010.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test2010.pdb,./dataset/raw/MNSol/water/test2010.xyz,False,0.0,,2010,2025-12-02 20:48:07,,0,0.0,,,True,
i037,i037.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i037.pdb,./dataset/raw/MNSol/water/i037.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0114NNd,0114NNd.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0114NNd.pdb,./dataset/raw/MNSol/water/0114NNd.xyz,False,0.0,,114N,2025-12-02 20:48:07,,0,0.0,,,True,
0160chl,0160chl.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0160chl.pdb,./dataset/raw/MNSol/water/0160chl.xyz,False,0.0,,160C,2025-12-02 20:48:07,,0,0.0,,,True,
i018,i018.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i018.pdb,./dataset/raw/MNSol/water/i018.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0580Nph,0580Nph.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0580Nph.pdb,./dataset/raw/MNSol/water/0580Nph.xyz,False,0.0,,580N,2025-12-02 20:48:07,,0,0.0,,,True,
0148but,0148but.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0148but.pdb,./dataset/raw/MNSol/water/0148but.xyz,False,0.0,,148B,2025-12-02 20:48:07,,0,0.0,,,True,
0108pyr,0108pyr.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0108pyr.pdb,./dataset/raw/MNSol/water/0108pyr.xyz,False,0.0,,108P,2025-12-02 20:48:07,,0,0.0,,,True,
test1044,test1044.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1044.pdb,./dataset/raw/MNSol/water/test1044.xyz,False,0.0,,1044,2025-12-02 20:48:07,,0,0.0,,,True,
i089,i089.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i089.pdb,./dataset/raw/MNSol/water/i089.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
n188,n188.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n188.pdb,./dataset/raw/MNSol/water/n188.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i043,i043.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i043.pdb,./dataset/raw/MNSol/water/i043.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
n183,n183.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n183.pdb,./dataset/raw/MNSol/water/n183.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i084,i084.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i084.pdb,./dataset/raw/MNSol/water/i084.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0011dim,0011dim.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0011dim.pdb,./dataset/raw/MNSol/water/0011dim.xyz,False,0.0,,11DI,2025-12-02 20:48:07,,0,0.0,,,True,
0200tet,0200tet.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0200tet.pdb,./dataset/raw/MNSol/water/0200tet.xyz,False,0.0,,200T,2025-12-02 20:48:07,,0,0.0,,,True,
test0008,test0008.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test0008.pdb,./dataset/raw/MNSol/water/test0008.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
test1025,test1025.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1025.pdb,./dataset/raw/MNSol/water/test1025.xyz,False,0.0,,1025,2025-12-02 20:48:07,,0,0.0,,,True,
0440pho,0440pho.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0440pho.pdb,./dataset/raw/MNSol/water/0440pho.xyz,False,0.0,,440P,2025-12-02 20:48:07,,0,0.0,,,True,
0078pen,0078pen.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0078pen.pdb,./dataset/raw/MNSol/water/0078pen.xyz,False,0.0,,78PE,2025-12-02 20:48:07,,0,0.0,,,True,
0076but,0076but.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0076but.pdb,./dataset/raw/MNSol/water/0076but.xyz,False,0.0,,76BU,2025-12-02 20:48:07,,0,0.0,,,True,
test1017,test1017.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1017.pdb,./dataset/raw/MNSol/water/test1017.xyz,False,0.0,,1017,2025-12-02 20:48:07,,0,0.0,,,True,
0052pen,0052pen.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0052pen.pdb,./dataset/raw/MNSol/water/0052pen.xyz,False,0.0,,52PE,2025-12-02 20:48:07,,0,0.0,,,True,
test1030,test1030.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1030.pdb,./dataset/raw/MNSol/water/test1030.xyz,False,0.0,,1030,2025-12-02 20:48:07,,0,0.0,,,True,
n173,n173.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n173.pdb,./dataset/raw/MNSol/water/n173.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i075,i075.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i075.pdb,./dataset/raw/MNSol/water/i075.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0023str,0023str.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0023str.pdb,./dataset/raw/MNSol/water/0023str.xyz,False,0.0,,23ST,2025-12-02 20:48:07,,0,0.0,,,True,
0112Nme,0112Nme.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0112Nme.pdb,./dataset/raw/MNSol/water/0112Nme.xyz,False,0.0,,112N,2025-12-02 20:48:07,,0,0.0,,,True,
n193,n193.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n193.pdb,./dataset/raw/MNSol/water/n193.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0087pro,0087pro.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0087pro.pdb,./dataset/raw/MNSol/water/0087pro.xyz,False,0.0,,87PR,2025-12-02 20:48:07,,0,0.0,,,True,
0553chl,0553chl.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0553chl.pdb,./dataset/raw/MNSol/water/0553chl.xyz,False,0.0,,553C,2025-12-02 20:48:07,,0,0.0,,,True,
n199,n199.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n199.pdb,./dataset/raw/MNSol/water/n199.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
i099,i099.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/i099.pdb,./dataset/raw/MNSol/water/i099.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0939tet,0939tet.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0939tet.pdb,./dataset/raw/MNSol/water/0939tet.xyz,False,0.0,,939T,2025-12-02 20:48:07,,0,0.0,,,True,
test1063,test1063.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1063.pdb,./dataset/raw/MNSol/water/test1063.xyz,False,0.0,,1063,2025-12-02 20:48:07,,0,0.0,,,True,
n192,n192.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/n192.pdb,./dataset/raw/MNSol/water/n192.xyz,False,0.0,,NAN,2025-12-02 20:48:07,,0,0.0,,,True,
0028Epe,0028Epe.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0028Epe.pdb,./dataset/raw/MNSol/water/0028Epe.xyz,False,0.0,,28EP,2025-12-02 20:48:07,,0,0.0,,,True,
0089pen,0089pen.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/0089pen.pdb,./dataset/raw/MNSol/water/0089pen.xyz,False,0.0,,89PE,2025-12-02 20:48:07,,0,0.0,,,True,
test1033,test1033.xyz,xyz,,pdb,,False,MNSol/water,False,False,dataset/preprocessed/MNSol/water/test1033.pdb,./dataset/raw/MNSol/water/test1033.xyz,False,0.0,,1033,2025-12-02 20:48:07,,0,0.0,,,True,
